date,price,sma10,signal,monthly_ret_bh,monthly_ret_timing,equity_bh,equity_timing,drawdown_bh_pct,drawdown_timing_pct
2000-12-31,27.87555894181535,28.39332857962944,0.0,0.020488721804511334,0.004685671867687535,4.24140625,27.86579310166684,-59.8036,-6.4326
2001-01-31,27.263518671809017,28.182708681343694,0.0,-0.021956161355682347,0.004193578223375294,4.14828125,27.982650484795073,-60.6862,-6.0402
2001-02-28,26.905125963365712,27.997864304496147,0.0,-0.013145504538777275,0.003978447550151865,4.093750000000001,28.093977992063056,-61.203,-5.6664
2001-03-31,27.007817283836573,27.874634719931112,0.0,0.003816793893129722,0.0036107566318022144,4.109375000000001,28.195418509411606,-61.0549,-5.3258
2001-04-30,26.74903515625,27.612566470089472,0.0,-0.009581749049429766,0.0031691721789193217,4.070000000000001,28.284774645324617,-61.4281,-5.0258
2001-05-31,27.93203916807433,27.509875149618615,0.0,0.04422604422604448,0.0029677430057031273,4.250000000000003,28.368716587446166,-59.7222,-4.7439
2001-06-30,27.726656527132604,27.463972129368138,1.0,-0.007352941176470673,-0.007352941176470673,4.218750000000002,28.160123083126706,-60.0184,-5.4443
2001-07-31,27.52127388619088,27.402357337085625,1.0,-0.007407407407407418,-0.007407407407407418,4.187500000000002,27.95152957880725,-60.3145,-6.1447
2001-08-31,27.93203916807433,27.422895601179796,1.0,0.014925373134328401,0.014925373134328401,4.250000000000003,28.368716587446166,-59.7222,-4.7439
2001-09-30,29.061643693253803,27.59747084598026,1.0,0.04044117647058809,0.04044117647058809,4.421875000000002,29.51598086120317,-58.0933,-0.8917
2001-10-31,29.061643693253803,27.716079321124102,1.0,0.0,0.0,4.421875000000002,29.51598086120317,-58.0933,-0.8917
2001-11-30,28.34280444995777,27.82400789893898,1.0,-0.024734982332155542,-0.024734982332155542,4.312500000000002,28.78590359608507,-59.1299,-3.3431
2001-12-31,28.34280444995777,27.967775747598182,1.0,0.0,0.0,4.312500000000002,28.78590359608507,-59.1299,-3.3431
2002-01-31,28.95895237278294,28.16288925649282,1.0,0.021739130434782483,0.021739130434782483,4.406250000000001,29.411684109043435,-58.2414,-1.2419
2002-02-28,30.396630859375,28.527648826805326,1.0,0.049645390070921946,0.049645390070921946,4.625,30.87183863927963,-56.1683,0.0
2002-03-31,30.19124821843328,28.753569731841218,1.0,-0.006756756756756688,-0.006756756756756688,4.593750000000001,30.663245134960174,-56.4644,-0.6757
2002-04-30,31.115470102671033,29.092451089395063,1.0,0.030612244897959107,0.030612244897959107,4.734375,31.60191590439773,-55.1317,0.0
2002-05-31,32.24507462785051,29.564831163561024,1.0,0.03630363036303619,0.03630363036303619,4.906249999999999,32.749180178154745,-53.5028,0.0
2002-06-30,32.96391387114654,30.068018633868245,1.0,0.022292993630573354,0.022292993630573354,5.015625,33.47925744327285,-52.4663,0.0
2002-07-31,32.1721637903162,30.379070643574483,1.0,-0.024018691588785,-0.024018691588785,4.895156250000001,32.675129484121335,-53.608,-2.4019
2002-08-31,31.861009089289485,30.65900718317805,1.0,-0.009671550320789146,-0.009671550320789146,4.8478125,32.35911032507737,-54.0567,-3.3458
2002-09-30,32.77290801507073,31.10201753968935,1.0,0.02862115644942942,0.02862115644942942,4.9865625,33.28526548425576,-52.7417,-0.5794
2002-10-31,32.507964408255916,31.51853353551917,1.0,-0.008084226358337832,-0.008084226358337832,4.946250000000001,33.01617986368366,-53.1238,-1.3832
2002-11-30,32.75853123020482,31.898491421261348,1.0,0.007707859489512137,0.007707859489512137,4.984375000000001,33.27066393895339,-52.7624,-0.6231
2002-12-31,34.09351839632602,32.26818017495645,1.0,0.040752351097178785,0.040752351097178785,5.187500000000001,34.62652171702987,-50.8374,0.0
2003-01-31,36.64642462323163,32.91369781543629,1.0,0.07487951807228899,0.07487951807228899,5.5759375,37.21933897572071,-47.1561,0.0
2003-02-28,36.86618404903928,33.48876921007311,1.0,0.005996749425545289,0.005996749425545289,5.609375000000002,37.44253402534254,-46.8392,0.0
2003-03-31,35.01774028056377,33.766035775344434,1.0,-0.050139275766016844,-0.050139275766016844,5.328125,35.565192486467424,-49.5047,-5.0139
2003-04-30,33.68275311444257,33.83791969967404,1.0,-0.0381231671554253,-0.0381231671554253,5.124999999999999,34.20933470839095,-51.4297,-8.6351
2003-05-31,36.55811008762669,34.27651432940509,0.0,0.08536585365853644,0.0008873234469350955,5.562499999999998,34.239689453181754,-47.2835,-8.554
2003-06-30,36.55811008762669,34.74622442923881,1.0,0.0,0.0,5.562499999999998,34.239689453181754,-47.2835,-8.554
2003-07-31,36.044653485272384,35.07339897625898,1.0,-0.014044943820224587,-0.014044943820224587,5.484374999999998,33.758794938389876,-48.0239,-9.8384
2003-08-31,36.96887536951014,35.51949007238439,1.0,0.02564102564102555,0.02564102564102555,5.624999999999997,34.62440506501526,-46.6911,-7.5265
2003-09-30,38.91487589243296,36.135124538607215,1.0,0.0526388888888889,0.0526388888888889,5.921093749999998,36.44699527607648,-43.885,-2.6588
2003-10-31,38.9200104584565,36.61777374482026,1.0,0.00013194352816991994,0.00013194352816991994,5.921874999999998,36.45180422122439,-43.8776,-2.646
