Date,EFA
2004-01-27,24.75270652770996
2004-01-28,24.43513298034668
2004-01-29,24.466890335083008
2004-01-30,24.403383255004883
2004-02-02,24.346925735473633
2004-02-03,24.391027450561523
2004-02-04,24.126392364501953
2004-02-05,24.226953506469727
2004-02-06,24.683900833129883
2004-02-09,24.839149475097656
2004-02-10,24.94676399230957
2004-02-11,25.229061126708984
2004-02-12,25.00852394104004
2004-02-13,24.97675895690918
2004-02-17,25.458410263061523
2004-02-18,25.10555648803711
2004-02-19,25.273160934448242
2004-02-20,24.964412689208984
2004-02-23,25.034988403320312
2004-02-24,24.937946319580078
2004-02-25,24.75270652770996
2004-02-26,24.76152992248535
2004-02-27,24.964412689208984
2004-03-01,25.299619674682617
2004-03-02,24.893844604492188
2004-03-03,24.840909957885742
2004-03-04,24.920305252075195
2004-03-05,25.211406707763672
2004-03-08,25.049104690551758
2004-03-09,24.876209259033203
2004-03-10,24.47747802734375
2004-03-11,24.080514907836914
2004-03-12,24.2922306060791
2004-03-15,23.87938690185547
2004-03-16,24.09992218017578
2004-03-17,24.60274314880371
2004-03-18,24.593915939331055
2004-03-19,24.276350021362305
2004-03-22,23.96054458618164
2004-03-23,24.144033432006836
2004-03-24,24.04875946044922
2004-03-25,24.505706787109375
2004-03-26,24.39984893798828
2004-03-29,24.75270652770996
2004-03-30,24.805633544921875
2004-03-31,24.982057571411133
2004-04-01,25.313737869262695
2004-04-02,25.386077880859375
2004-04-05,25.386077880859375
2004-04-06,25.30845069885254
2004-04-07,25.347272872924805
2004-04-08,25.29433822631836
2004-04-12,25.458410263061523
2004-04-13,25.13201904296875
2004-04-14,24.872676849365234
2004-04-15,24.69977569580078
2004-04-16,24.964412689208984
2004-04-19,24.99087905883789
2004-04-20,24.646848678588867
2004-04-21,24.814453125
2004-04-22,24.99087905883789
2004-04-23,24.955595016479492
2004-04-26,24.94854164123535
2004-04-27,24.97323989868164
2004-04-28,24.51276206970215
2004-04-29,24.249887466430664
2004-04-30,24.135194778442383
2004-05-03,24.38220977783203
2004-05-04,24.692716598510742
2004-05-05,24.964412689208984
2004-05-06,24.43513298034668
2004-05-07,23.773536682128906
2004-05-10,23.164859771728516
2004-05-11,23.332468032836914
2004-05-12,23.4824275970459
2004-05-13,23.235427856445312
2004-05-14,23.21603012084961
2004-05-17,22.961971282958984
2004-05-18,23.205440521240234
2004-05-19,23.434799194335938
2004-05-20,23.46478843688965
2004-05-21,23.637685775756836
2004-05-24,23.789409637451172
2004-05-25,24.144033432006836
2004-05-26,24.09992218017578
2004-05-27,24.558637619018555
2004-05-28,24.410430908203125
2004-06-01,24.468656539916992
2004-06-02,24.53922462463379
2004-06-03,24.302820205688477
2004-06-04,24.593915939331055
2004-06-07,25.137311935424805
2004-06-08,24.996179580688477
2004-06-09,24.56745719909668
2004-06-10,24.85856819152832
2004-06-14,24.260469436645508
2004-06-15,24.69095802307129
2004-06-16,24.68212890625
2004-06-17,24.840909957885742
2004-06-18,24.885021209716797
2004-06-21,24.796802520751953
2004-06-22,24.807397842407227
2004-06-23,24.964412689208984
2004-06-24,25.061447143554688
2004-06-25,24.96969985961914
2004-06-28,25.123205184936523
2004-06-29,25.07027244567871
2004-06-30,25.229061126708984
2004-07-01,24.911489486694336
2004-07-02,25.05086898803711
2004-07-06,24.638025283813477
2004-07-07,24.929126739501953
2004-07-08,24.770349502563477
2004-07-09,24.98029327392578
2004-07-12,25.052627563476562
2004-07-13,24.929126739501953
2004-07-14,24.787986755371094
2004-07-15,24.479232788085938
2004-07-16,24.676841735839844
2004-07-19,24.696252822875977
2004-07-20,24.708595275878906
2004-07-21,24.172260284423828
2004-07-22,24.302820205688477
2004-07-23,23.85468864440918
2004-07-26,23.85468864440918
2004-07-27,24.00288200378418
2004-07-28,24.03464698791504
2004-07-29,24.064638137817383
2004-07-30,24.152847290039062
2004-08-02,24.267526626586914
2004-08-03,24.10874366760254
2004-08-04,24.105215072631836
2004-08-05,23.7470645904541
2004-08-06,23.711782455444336
2004-08-09,23.685321807861328
2004-08-10,23.87938690185547
2004-08-11,23.800004959106445
2004-08-12,23.535358428955078
2004-08-13,23.676494598388672
2004-08-16,23.91468048095703
2004-08-17,23.93231773376465
2004-08-18,24.114028930664062
2004-08-19,24.057575225830078
2004-08-20,24.17049217224121
2004-08-23,23.97466278076172
2004-08-24,23.969371795654297
2004-08-25,24.22342300415039
2004-08-26,24.24106216430664
2004-08-27,24.302820205688477
2004-08-30,24.2145938873291
2004-08-31,24.440427780151367
2004-09-01,24.46160316467285
2004-09-02,24.717426300048828
2004-09-03,24.389263153076172
2004-09-07,24.729764938354492
2004-09-08,24.717426300048828
2004-09-09,24.638025283813477
2004-09-10,24.823274612426758
2004-09-13,24.911489486694336
2004-09-14,24.97323989868164
2004-09-15,24.615093231201172
2004-09-16,24.77739906311035
2004-09-17,24.85856819152832
2004-09-20,24.703296661376953
2004-09-21,25.089685440063477
2004-09-22,24.68212890625
2004-09-23,24.615093231201172
2004-09-24,24.646848678588867
2004-09-27,24.52334213256836
2004-09-28,24.763282775878906
2004-09-29,24.85856819152832
2004-09-30,24.94676399230957
2004-10-01,25.33490562438965
2004-10-04,25.37372589111328
2004-10-05,25.387845993041992
2004-10-06,25.48311424255371
2004-10-07,25.30845069885254
2004-10-08,25.484867095947266
2004-10-11,25.546619415283203
2004-10-12,25.255521774291992
2004-10-13,25.079097747802734
2004-10-14,24.94676399230957
