Date,SPY,EFA,IEF,GSG,VNQ,TLT,BTC,GLD,BIL
1908-05-31,0.007454285026023689,,,,,,,,
1908-06-30,0.0074982486991784815,,,,,,,,
1908-07-31,0.007807134343399546,,,,,,,,
1908-08-31,0.008176239948883524,,,,,,,,
1908-09-30,0.00812097279022985,,,,,,,,
1908-10-31,0.0082540609887413,,,,,,,,
1908-11-30,0.008846525243488385,,,,,,,,
1908-12-31,0.009080295257472601,,,,,,,,
1909-01-31,0.009144257876243633,,,,,,,,
1909-02-28,0.00891604673849886,,,,,,,,
1909-03-31,0.00907224642094415,,,,,,,,
1909-04-30,0.009514103131204875,,,,,,,,
1909-05-31,0.009866007552010088,,,,,,,,
1909-06-30,0.010076031596471361,,,,,,,,
1909-07-31,0.010256243477907231,,,,,,,,
1909-08-31,0.010540568765536305,,,,,,,,
1909-09-30,0.010588025484765552,,,,,,,,
1909-10-31,0.010667106640107688,,,,,,,,
1909-11-30,0.010652916850971732,,,,,,,,
1909-12-31,0.01081686154383214,,,,,,,,
1910-01-31,0.010624547197209394,,,,,,,,
1910-02-28,0.010284185752192972,,,,,,,,
1910-03-31,0.010577572481363259,,,,,,,,
1910-04-30,0.01036251641434759,,,,,,,,
1910-05-31,0.01023214096134643,,,,,,,,
1910-06-30,0.009780381948365086,,,,,,,,
1910-07-31,0.009326964516006129,,,,,,,,
1910-08-31,0.009595042778522508,,,,,,,,
1910-09-30,0.009701880236955682,,,,,,,,
1910-10-31,0.010190513094007744,,,,,,,,
1910-11-30,0.010222176213644437,,,,,,,,
1910-12-31,0.009979706047459711,,,,,,,,
1911-01-31,0.010265496892833554,,,,,,,,
1911-02-28,0.010486051887204936,,,,,,,,
1911-03-31,0.010407286032626249,,,,,,,,
1911-04-30,0.01040635548130001,,,,,,,,
1911-05-31,0.010674550885676187,,,,,,,,
1911-06-30,0.010932594265911854,,,,,,,,
1911-07-31,0.010931652125764843,,,,,,,,
1911-08-31,0.010453936279147393,,,,,,,,
1911-09-30,0.009928579430513396,,,,,,,,
1911-10-31,0.010030689964833363,,,,,,,,
1911-11-30,0.010478351682491734,,,,,,,,
1911-12-31,0.01056981101819889,,,,,,,,
1912-01-31,0.010626933633910122,,,,,,,,
1912-02-29,0.010579518322383824,,,,,,,,
1912-03-31,0.010929877094260335,,,,,,,,
1912-04-30,0.011317055258388825,,,,,,,,
1912-05-31,0.01135188755742012,,,,,,,,
1912-06-30,0.011398792103260192,,,,,,,,
1912-07-31,0.01145786830659285,,,,,,,,
1912-08-31,0.011768180595010978,,,,,,,,
1912-09-30,0.0118758956357103,,,,,,,,
1912-10-31,0.011899814042826508,,,,,,,,
1912-11-30,0.011815080272101505,,,,,,,,
1912-12-31,0.011438649143185627,,,,,,,,
1913-01-31,0.01138987025558142,,,,,,,,
1913-02-28,0.011034702258364367,,,,,,,,
1913-03-31,0.01087477903722865,,,,,,,,
1913-04-30,0.010911852147582833,,,,,,,,
1913-05-31,0.010663573372893805,,,,,,,,
1913-06-30,0.010177164762902155,,,,,,,,
1913-07-31,0.010365166575024731,,,,,,,,
1913-08-31,0.010692620197078973,,,,,,,,
1913-09-30,0.01084446805786589,,,,,,,,
1913-10-31,0.010552061533445123,,,,,,,,
1913-11-30,0.010334888354185355,,,,,,,,
1913-12-31,0.010373403466064305,,,,,,,,
1914-01-31,0.010850248867929926,,,,,,,,
1914-02-28,0.011043617500681766,,,,,,,,
1914-03-31,0.010885712002809399,,,,,,,,
1914-04-30,0.010674190755959939,,,,,,,,
1914-05-31,0.010789762094707245,,,,,,,,
1914-06-30,0.010786460453919391,,,,,,,,
1914-07-31,0.010238624132177174,,,,,,,,
1914-08-31,0.010287506452252675,,,,,,,,
1914-09-30,0.010336064018514937,,,,,,,,
1914-10-31,0.010384290011656878,,,,,,,,
1914-11-30,0.010432177633780947,,,,,,,,
1914-12-31,0.010031462477275039,,,,,,,,
1915-01-31,0.010256749562025451,,,,,,,,
1915-02-28,0.010167814310419786,,,,,,,,
1915-03-31,0.01047809568094722,,,,,,,,
1915-04-30,0.011315893483230621,,,,,,,,
1915-05-31,0.011100905408638286,,,,,,,,
1915-06-30,0.011276029754969528,,,,,,,,
1915-07-31,0.011283720082061952,,,,,,,,
1915-08-31,0.011812770657320257,,,,,,,,
1915-09-30,0.012301727406833591,,,,,,,,
1915-10-31,0.013034279174652183,,,,,,,,
1915-11-30,0.013541627320644392,,,,,,,,
1915-12-31,0.013621550596761655,,,,,,,,
1916-01-31,0.013458800846663921,,,,,,,,
1916-02-29,0.013325571220204849,,,,,,,,
1916-03-31,0.01333794324058593,,,,,,,,
1916-04-30,0.013249859967658508,,,,,,,,
1916-05-31,0.013600973952578761,,,,,,,,
1916-06-30,0.013793544376664626,,,,,,,,
1916-07-31,0.013664082531206293,,,,,,,,
1916-08-31,0.013831453971889642,,,,,,,,
1916-09-30,0.01446198732387879,,,,,,,,
1916-10-31,0.014977208072349929,,,,,,,,
1916-11-30,0.015391057245304342,,,,,,,,
1916-12-31,0.014843350670136804,,,,,,,,
1917-01-31,0.014567032104770616,,,,,,,,
1917-02-28,0.01381885441874163,,,,,,,,
1917-03-31,0.014322905933046507,,,,,,,,
1917-04-30,0.014184869119422166,,,,,,,,
1917-05-31,0.01378451137213844,,,,,,,,
1917-06-30,0.014145589853810798,,,,,,,,
1917-07-31,0.013837302579360397,,,,,,,,
1917-08-31,0.013512844857806246,,,,,,,,
1917-09-30,0.012950139687755451,,,,,,,,
1917-10-31,0.012337227544918611,,,,,,,,
1917-11-30,0.01140004804625904,,,,,,,,
1917-12-31,0.011104521232559852,,,,,,,,
